unacc	31	buying_vhigh maint_vhigh doors_3 persons_2 lug_boot_med safety_med 
unacc	32	buying_vhigh maint_vhigh doors_3 persons_2 lug_boot_med safety_high 
unacc	33	buying_vhigh maint_vhigh doors_3 persons_2 lug_boot_big safety_low 
unacc	34	buying_vhigh maint_vhigh doors_3 persons_2 lug_boot_big safety_med 
unacc	35	buying_vhigh maint_vhigh doors_3 persons_2 lug_boot_big safety_high 
unacc	36	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_small safety_low 
unacc	37	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_small safety_med 
unacc	38	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_small safety_high 
unacc	39	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_med safety_low 
unacc	40	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_med safety_med 
unacc	41	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_med safety_high 
unacc	42	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_big safety_low 
unacc	43	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_big safety_med 
unacc	44	buying_vhigh maint_vhigh doors_3 persons_4 lug_boot_big safety_high 
unacc	45	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_small safety_low 
unacc	46	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_small safety_med 
unacc	47	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_small safety_high 
unacc	48	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_med safety_low 
unacc	49	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_med safety_med 
unacc	50	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_med safety_high 
unacc	51	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_big safety_low 
unacc	52	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_big safety_med 
unacc	53	buying_vhigh maint_vhigh doors_3 persons_more lug_boot_big safety_high 
unacc	54	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_small safety_low 
unacc	55	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_small safety_med 
unacc	56	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_small safety_high 
unacc	57	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_med safety_low 
unacc	58	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_med safety_med 
unacc	59	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_med safety_high 
unacc	60	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_big safety_low 
unacc	61	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_big safety_med 
unacc	62	buying_vhigh maint_vhigh doors_4 persons_2 lug_boot_big safety_high 
unacc	63	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_small safety_low 
unacc	64	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_small safety_med 
unacc	65	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_small safety_high 
unacc	66	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_med safety_low 
unacc	67	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_med safety_med 
unacc	68	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_med safety_high 
unacc	69	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_big safety_low 
unacc	70	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_big safety_med 
unacc	71	buying_vhigh maint_vhigh doors_4 persons_4 lug_boot_big safety_high 
unacc	72	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_small safety_low 
unacc	73	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_small safety_med 
unacc	74	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_small safety_high 
unacc	75	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_med safety_low 
unacc	76	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_med safety_med 
unacc	77	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_med safety_high 
unacc	78	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_big safety_low 
unacc	79	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_big safety_med 
unacc	80	buying_vhigh maint_vhigh doors_4 persons_more lug_boot_big safety_high 
unacc	81	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_small safety_low 
unacc	82	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_small safety_med 
unacc	83	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_small safety_high 
unacc	84	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_med safety_low 
unacc	85	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_med safety_med 
unacc	86	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_med safety_high 
unacc	87	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_big safety_low 
unacc	88	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_big safety_med 
unacc	89	buying_vhigh maint_vhigh doors_5more persons_2 lug_boot_big safety_high 
unacc	90	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_small safety_low 
unacc	91	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_small safety_med 
unacc	92	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_small safety_high 
unacc	93	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_med safety_low 
unacc	94	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_med safety_med 
unacc	95	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_med safety_high 
unacc	96	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_big safety_low 
unacc	97	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_big safety_med 
unacc	98	buying_vhigh maint_vhigh doors_5more persons_4 lug_boot_big safety_high 
unacc	99	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_small safety_low 
unacc	100	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_small safety_med 
unacc	101	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_small safety_high 
unacc	102	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_med safety_low 
unacc	103	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_med safety_med 
unacc	104	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_med safety_high 
unacc	105	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_big safety_low 
unacc	106	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_big safety_med 
unacc	107	buying_vhigh maint_vhigh doors_5more persons_more lug_boot_big safety_high 
unacc	108	buying_vhigh maint_high doors_2 persons_2 lug_boot_small safety_low 
unacc	109	buying_vhigh maint_high doors_2 persons_2 lug_boot_small safety_med 
unacc	110	buying_vhigh maint_high doors_2 persons_2 lug_boot_small safety_high 
unacc	111	buying_vhigh maint_high doors_2 persons_2 lug_boot_med safety_low 
unacc	112	buying_vhigh maint_high doors_2 persons_2 lug_boot_med safety_med 
unacc	113	buying_vhigh maint_high doors_2 persons_2 lug_boot_med safety_high 
unacc	114	buying_vhigh maint_high doors_2 persons_2 lug_boot_big safety_low 
unacc	115	buying_vhigh maint_high doors_2 persons_2 lug_boot_big safety_med 
unacc	116	buying_vhigh maint_high doors_2 persons_2 lug_boot_big safety_high 
unacc	117	buying_vhigh maint_high doors_2 persons_4 lug_boot_small safety_low 
unacc	118	buying_vhigh maint_high doors_2 persons_4 lug_boot_small safety_med 
unacc	119	buying_vhigh maint_high doors_2 persons_4 lug_boot_small safety_high 
unacc	120	buying_vhigh maint_high doors_2 persons_4 lug_boot_med safety_low 
unacc	121	buying_vhigh maint_high doors_2 persons_4 lug_boot_med safety_med 
unacc	122	buying_vhigh maint_high doors_2 persons_4 lug_boot_med safety_high 
unacc	123	buying_vhigh maint_high doors_2 persons_4 lug_boot_big safety_low 
unacc	124	buying_vhigh maint_high doors_2 persons_4 lug_boot_big safety_med 
unacc	125	buying_vhigh maint_high doors_2 persons_4 lug_boot_big safety_high 
unacc	126	buying_vhigh maint_high doors_2 persons_more lug_boot_small safety_low 
unacc	127	buying_vhigh maint_high doors_2 persons_more lug_boot_small safety_med 
unacc	128	buying_vhigh maint_high doors_2 persons_more lug_boot_small safety_high 
unacc	129	buying_vhigh maint_high doors_2 persons_more lug_boot_med safety_low 
unacc	130	buying_vhigh maint_high doors_2 persons_more lug_boot_med safety_med 
unacc	131	buying_vhigh maint_high doors_2 persons_more lug_boot_med safety_high 
unacc	132	buying_vhigh maint_high doors_2 persons_more lug_boot_big safety_low 
unacc	133	buying_vhigh maint_high doors_2 persons_more lug_boot_big safety_med 
unacc	134	buying_vhigh maint_high doors_2 persons_more lug_boot_big safety_high 
unacc	135	buying_vhigh maint_high doors_3 persons_2 lug_boot_small safety_low 
unacc	136	buying_vhigh maint_high doors_3 persons_2 lug_boot_small safety_med 
unacc	137	buying_vhigh maint_high doors_3 persons_2 lug_boot_small safety_high 
unacc	138	buying_vhigh maint_high doors_3 persons_2 lug_boot_med safety_low 
unacc	139	buying_vhigh maint_high doors_3 persons_2 lug_boot_med safety_med 
unacc	140	buying_vhigh maint_high doors_3 persons_2 lug_boot_med safety_high 
unacc	141	buying_vhigh maint_high doors_3 persons_2 lug_boot_big safety_low 
unacc	142	buying_vhigh maint_high doors_3 persons_2 lug_boot_big safety_med 
unacc	143	buying_vhigh maint_high doors_3 persons_2 lug_boot_big safety_high 
unacc	144	buying_vhigh maint_high doors_3 persons_4 lug_boot_small safety_low 
unacc	145	buying_vhigh maint_high doors_3 persons_4 lug_boot_small safety_med 
unacc	146	buying_vhigh maint_high doors_3 persons_4 lug_boot_small safety_high 
unacc	147	buying_vhigh maint_high doors_3 persons_4 lug_boot_med safety_low 
unacc	148	buying_vhigh maint_high doors_3 persons_4 lug_boot_med safety_med 
unacc	149	buying_vhigh maint_high doors_3 persons_4 lug_boot_med safety_high 
unacc	150	buying_vhigh maint_high doors_3 persons_4 lug_boot_big safety_low 
unacc	151	buying_vhigh maint_high doors_3 persons_4 lug_boot_big safety_med 
unacc	152	buying_vhigh maint_high doors_3 persons_4 lug_boot_big safety_high 
unacc	153	buying_vhigh maint_high doors_3 persons_more lug_boot_small safety_low 
unacc	154	buying_vhigh maint_high doors_3 persons_more lug_boot_small safety_med 
unacc	155	buying_vhigh maint_high doors_3 persons_more lug_boot_small safety_high 
unacc	156	buying_vhigh maint_high doors_3 persons_more lug_boot_med safety_low 
unacc	157	buying_vhigh maint_high doors_3 persons_more lug_boot_med safety_med 
unacc	158	buying_vhigh maint_high doors_3 persons_more lug_boot_med safety_high 
unacc	159	buying_vhigh maint_high doors_3 persons_more lug_boot_big safety_low 
unacc	160	buying_vhigh maint_high doors_3 persons_more lug_boot_big safety_med 
unacc	161	buying_vhigh maint_high doors_3 persons_more lug_boot_big safety_high 
unacc	162	buying_vhigh maint_high doors_4 persons_2 lug_boot_small safety_low 
unacc	163	buying_vhigh maint_high doors_4 persons_2 lug_boot_small safety_med 
unacc	164	buying_vhigh maint_high doors_4 persons_2 lug_boot_small safety_high 
unacc	165	buying_vhigh maint_high doors_4 persons_2 lug_boot_med safety_low 
unacc	166	buying_vhigh maint_high doors_4 persons_2 lug_boot_med safety_med 
unacc	167	buying_vhigh maint_high doors_4 persons_2 lug_boot_med safety_high 
unacc	168	buying_vhigh maint_high doors_4 persons_2 lug_boot_big safety_low 
unacc	169	buying_vhigh maint_high doors_4 persons_2 lug_boot_big safety_med 
unacc	170	buying_vhigh maint_high doors_4 persons_2 lug_boot_big safety_high 
unacc	171	buying_vhigh maint_high doors_4 persons_4 lug_boot_small safety_low 
unacc	172	buying_vhigh maint_high doors_4 persons_4 lug_boot_small safety_med 
unacc	173	buying_vhigh maint_high doors_4 persons_4 lug_boot_small safety_high 
unacc	174	buying_vhigh maint_high doors_4 persons_4 lug_boot_med safety_low 
unacc	175	buying_vhigh maint_high doors_4 persons_4 lug_boot_med safety_med 
unacc	176	buying_vhigh maint_high doors_4 persons_4 lug_boot_med safety_high 
unacc	177	buying_vhigh maint_high doors_4 persons_4 lug_boot_big safety_low 
unacc	178	buying_vhigh maint_high doors_4 persons_4 lug_boot_big safety_med 
unacc	179	buying_vhigh maint_high doors_4 persons_4 lug_boot_big safety_high 
unacc	180	buying_vhigh maint_high doors_4 persons_more lug_boot_small safety_low 
unacc	181	buying_vhigh maint_high doors_4 persons_more lug_boot_small safety_med 
unacc	182	buying_vhigh maint_high doors_4 persons_more lug_boot_small safety_high 
unacc	183	buying_vhigh maint_high doors_4 persons_more lug_boot_med safety_low 
unacc	184	buying_vhigh maint_high doors_4 persons_more lug_boot_med safety_med 
unacc	185	buying_vhigh maint_high doors_4 persons_more lug_boot_med safety_high 
unacc	186	buying_vhigh maint_high doors_4 persons_more lug_boot_big safety_low 
unacc	187	buying_vhigh maint_high doors_4 persons_more lug_boot_big safety_med 
unacc	188	buying_vhigh maint_high doors_4 persons_more lug_boot_big safety_high 
unacc	189	buying_vhigh maint_high doors_5more persons_2 lug_boot_small safety_low 
unacc	190	buying_vhigh maint_high doors_5more persons_2 lug_boot_small safety_med 
unacc	191	buying_vhigh maint_high doors_5more persons_2 lug_boot_small safety_high 
unacc	192	buying_vhigh maint_high doors_5more persons_2 lug_boot_med safety_low 
unacc	193	buying_vhigh maint_high doors_5more persons_2 lug_boot_med safety_med 
unacc	194	buying_vhigh maint_high doors_5more persons_2 lug_boot_med safety_high 
unacc	195	buying_vhigh maint_high doors_5more persons_2 lug_boot_big safety_low 
unacc	196	buying_vhigh maint_high doors_5more persons_2 lug_boot_big safety_med 
unacc	197	buying_vhigh maint_high doors_5more persons_2 lug_boot_big safety_high 
unacc	198	buying_vhigh maint_high doors_5more persons_4 lug_boot_small safety_low 
unacc	199	buying_vhigh maint_high doors_5more persons_4 lug_boot_small safety_med 
unacc	200	buying_vhigh maint_high doors_5more persons_4 lug_boot_small safety_high 
unacc	201	buying_vhigh maint_high doors_5more persons_4 lug_boot_med safety_low 
unacc	202	buying_vhigh maint_high doors_5more persons_4 lug_boot_med safety_med 
unacc	203	buying_vhigh maint_high doors_5more persons_4 lug_boot_med safety_high 
unacc	204	buying_vhigh maint_high doors_5more persons_4 lug_boot_big safety_low 
unacc	205	buying_vhigh maint_high doors_5more persons_4 lug_boot_big safety_med 
unacc	206	buying_vhigh maint_high doors_5more persons_4 lug_boot_big safety_high 
unacc	207	buying_vhigh maint_high doors_5more persons_more lug_boot_small safety_low 
unacc	208	buying_vhigh maint_high doors_5more persons_more lug_boot_small safety_med 
unacc	209	buying_vhigh maint_high doors_5more persons_more lug_boot_small safety_high 
unacc	210	buying_vhigh maint_high doors_5more persons_more lug_boot_med safety_low 
unacc	211	buying_vhigh maint_high doors_5more persons_more lug_boot_med safety_med 
unacc	212	buying_vhigh maint_high doors_5more persons_more lug_boot_med safety_high 
unacc	213	buying_vhigh maint_high doors_5more persons_more lug_boot_big safety_low 
unacc	214	buying_vhigh maint_high doors_5more persons_more lug_boot_big safety_med 
unacc	215	buying_vhigh maint_high doors_5more persons_more lug_boot_big safety_high 
unacc	216	buying_vhigh maint_med doors_2 persons_2 lug_boot_small safety_low 
unacc	217	buying_vhigh maint_med doors_2 persons_2 lug_boot_small safety_med 
unacc	218	buying_vhigh maint_med doors_2 persons_2 lug_boot_small safety_high 
unacc	219	buying_vhigh maint_med doors_2 persons_2 lug_boot_med safety_low 
unacc	220	buying_vhigh maint_med doors_2 persons_2 lug_boot_med safety_med 
unacc	221	buying_vhigh maint_med doors_2 persons_2 lug_boot_med safety_high 
unacc	222	buying_vhigh maint_med doors_2 persons_2 lug_boot_big safety_low 
unacc	223	buying_vhigh maint_med doors_2 persons_2 lug_boot_big safety_med 
unacc	224	buying_vhigh maint_med doors_2 persons_2 lug_boot_big safety_high 
unacc	225	buying_vhigh maint_med doors_2 persons_4 lug_boot_small safety_low 
unacc	226	buying_vhigh maint_med doors_2 persons_4 lug_boot_small safety_med 
acc	227	buying_vhigh maint_med doors_2 persons_4 lug_boot_small safety_high 
unacc	228	buying_vhigh maint_med doors_2 persons_4 lug_boot_med safety_low 
unacc	229	buying_vhigh maint_med doors_2 persons_4 lug_boot_med safety_med 
acc	230	buying_vhigh maint_med doors_2 persons_4 lug_boot_med safety_high 
unacc	231	buying_vhigh maint_med doors_2 persons_4 lug_boot_big safety_low 
acc	232	buying_vhigh maint_med doors_2 persons_4 lug_boot_big safety_med 
acc	233	buying_vhigh maint_med doors_2 persons_4 lug_boot_big safety_high 
unacc	234	buying_vhigh maint_med doors_2 persons_more lug_boot_small safety_low 
unacc	235	buying_vhigh maint_med doors_2 persons_more lug_boot_small safety_med 
unacc	236	buying_vhigh maint_med doors_2 persons_more lug_boot_small safety_high 
unacc	237	buying_vhigh maint_med doors_2 persons_more lug_boot_med safety_low 
unacc	238	buying_vhigh maint_med doors_2 persons_more lug_boot_med safety_med 
acc	239	buying_vhigh maint_med doors_2 persons_more lug_boot_med safety_high 
unacc	240	buying_vhigh maint_med doors_2 persons_more lug_boot_big safety_low 
acc	241	buying_vhigh maint_med doors_2 persons_more lug_boot_big safety_med 
acc	242	buying_vhigh maint_med doors_2 persons_more lug_boot_big safety_high 
unacc	243	buying_vhigh maint_med doors_3 persons_2 lug_boot_small safety_low 
unacc	244	buying_vhigh maint_med doors_3 persons_2 lug_boot_small safety_med 
unacc	245	buying_vhigh maint_med doors_3 persons_2 lug_boot_small safety_high 
unacc	246	buying_vhigh maint_med doors_3 persons_2 lug_boot_med safety_low 
unacc	247	buying_vhigh maint_med doors_3 persons_2 lug_boot_med safety_med 
unacc	248	buying_vhigh maint_med doors_3 persons_2 lug_boot_med safety_high 
unacc	249	buying_vhigh maint_med doors_3 persons_2 lug_boot_big safety_low 
unacc	250	buying_vhigh maint_med doors_3 persons_2 lug_boot_big safety_med 
unacc	251	buying_vhigh maint_med doors_3 persons_2 lug_boot_big safety_high 
unacc	252	buying_vhigh maint_med doors_3 persons_4 lug_boot_small safety_low 
unacc	253	buying_vhigh maint_med doors_3 persons_4 lug_boot_small safety_med 
acc	254	buying_vhigh maint_med doors_3 persons_4 lug_boot_small safety_high 
unacc	255	buying_vhigh maint_med doors_3 persons_4 lug_boot_med safety_low 
unacc	256	buying_vhigh maint_med doors_3 persons_4 lug_boot_med safety_med 
acc	257	buying_vhigh maint_med doors_3 persons_4 lug_boot_med safety_high 
unacc	258	buying_vhigh maint_med doors_3 persons_4 lug_boot_big safety_low 
acc	259	buying_vhigh maint_med doors_3 persons_4 lug_boot_big safety_med 
acc	260	buying_vhigh maint_med doors_3 persons_4 lug_boot_big safety_high 
unacc	261	buying_vhigh maint_med doors_3 persons_more lug_boot_small safety_low 
unacc	262	buying_vhigh maint_med doors_3 persons_more lug_boot_small safety_med 
acc	263	buying_vhigh maint_med doors_3 persons_more lug_boot_small safety_high 
unacc	264	buying_vhigh maint_med doors_3 persons_more lug_boot_med safety_low 
acc	265	buying_vhigh maint_med doors_3 persons_more lug_boot_med safety_med 
acc	266	buying_vhigh maint_med doors_3 persons_more lug_boot_med safety_high 
unacc	267	buying_vhigh maint_med doors_3 persons_more lug_boot_big safety_low 
acc	268	buying_vhigh maint_med doors_3 persons_more lug_boot_big safety_med 
acc	269	buying_vhigh maint_med doors_3 persons_more lug_boot_big safety_high 
unacc	270	buying_vhigh maint_med doors_4 persons_2 lug_boot_small safety_low 
unacc	271	buying_vhigh maint_med doors_4 persons_2 lug_boot_small safety_med 
unacc	272	buying_vhigh maint_med doors_4 persons_2 lug_boot_small safety_high 
unacc	273	buying_vhigh maint_med doors_4 persons_2 lug_boot_med safety_low 
unacc	274	buying_vhigh maint_med doors_4 persons_2 lug_boot_med safety_med 
unacc	275	buying_vhigh maint_med doors_4 persons_2 lug_boot_med safety_high 
unacc	276	buying_vhigh maint_med doors_4 persons_2 lug_boot_big safety_low 
unacc	277	buying_vhigh maint_med doors_4 persons_2 lug_boot_big safety_med 
unacc	278	buying_vhigh maint_med doors_4 persons_2 lug_boot_big safety_high 
unacc	279	buying_vhigh maint_med doors_4 persons_4 lug_boot_small safety_low 
unacc	280	buying_vhigh maint_med doors_4 persons_4 lug_boot_small safety_med 
acc	281	buying_vhigh maint_med doors_4 persons_4 lug_boot_small safety_high 
unacc	282	buying_vhigh maint_med doors_4 persons_4 lug_boot_med safety_low 
acc	283	buying_vhigh maint_med doors_4 persons_4 lug_boot_med safety_med 
acc	284	buying_vhigh maint_med doors_4 persons_4 lug_boot_med safety_high 
unacc	285	buying_vhigh maint_med doors_4 persons_4 lug_boot_big safety_low 
acc	286	buying_vhigh maint_med doors_4 persons_4 lug_boot_big safety_med 
acc	287	buying_vhigh maint_med doors_4 persons_4 lug_boot_big safety_high 
unacc	288	buying_vhigh maint_med doors_4 persons_more lug_boot_small safety_low 
unacc	289	buying_vhigh maint_med doors_4 persons_more lug_boot_small safety_med 
acc	290	buying_vhigh maint_med doors_4 persons_more lug_boot_small safety_high 
unacc	291	buying_vhigh maint_med doors_4 persons_more lug_boot_med safety_low 
acc	292	buying_vhigh maint_med doors_4 persons_more lug_boot_med safety_med 
acc	293	buying_vhigh maint_med doors_4 persons_more lug_boot_med safety_high 
unacc	294	buying_vhigh maint_med doors_4 persons_more lug_boot_big safety_low 
acc	295	buying_vhigh maint_med doors_4 persons_more lug_boot_big safety_med 
acc	296	buying_vhigh maint_med doors_4 persons_more lug_boot_big safety_high 
unacc	297	buying_vhigh maint_med doors_5more persons_2 lug_boot_small safety_low 
unacc	298	buying_vhigh maint_med doors_5more persons_2 lug_boot_small safety_med 
unacc	299	buying_vhigh maint_med doors_5more persons_2 lug_boot_small safety_high 
unacc	300	buying_vhigh maint_med doors_5more persons_2 lug_boot_med safety_low 
unacc	301	buying_vhigh maint_med doors_5more persons_2 lug_boot_med safety_med 
unacc	302	buying_vhigh maint_med doors_5more persons_2 lug_boot_med safety_high 
unacc	303	buying_vhigh maint_med doors_5more persons_2 lug_boot_big safety_low 
unacc	304	buying_vhigh maint_med doors_5more persons_2 lug_boot_big safety_med 
unacc	305	buying_vhigh maint_med doors_5more persons_2 lug_boot_big safety_high 
unacc	306	buying_vhigh maint_med doors_5more persons_4 lug_boot_small safety_low 
unacc	307	buying_vhigh maint_med doors_5more persons_4 lug_boot_small safety_med 
acc	308	buying_vhigh maint_med doors_5more persons_4 lug_boot_small safety_high 
unacc	309	buying_vhigh maint_med doors_5more persons_4 lug_boot_med safety_low 
acc	310	buying_vhigh maint_med doors_5more persons_4 lug_boot_med safety_med 
acc	311	buying_vhigh maint_med doors_5more persons_4 lug_boot_med safety_high 
unacc	312	buying_vhigh maint_med doors_5more persons_4 lug_boot_big safety_low 
acc	313	buying_vhigh maint_med doors_5more persons_4 lug_boot_big safety_med 
acc	314	buying_vhigh maint_med doors_5more persons_4 lug_boot_big safety_high 
unacc	315	buying_vhigh maint_med doors_5more persons_more lug_boot_small safety_low 
unacc	316	buying_vhigh maint_med doors_5more persons_more lug_boot_small safety_med 
acc	317	buying_vhigh maint_med doors_5more persons_more lug_boot_small safety_high 
unacc	318	buying_vhigh maint_med doors_5more persons_more lug_boot_med safety_low 
acc	319	buying_vhigh maint_med doors_5more persons_more lug_boot_med safety_med 
acc	320	buying_vhigh maint_med doors_5more persons_more lug_boot_med safety_high 
unacc	321	buying_vhigh maint_med doors_5more persons_more lug_boot_big safety_low 
acc	322	buying_vhigh maint_med doors_5more persons_more lug_boot_big safety_med 
acc	323	buying_vhigh maint_med doors_5more persons_more lug_boot_big safety_high 
unacc	324	buying_vhigh maint_low doors_2 persons_2 lug_boot_small safety_low 
unacc	325	buying_vhigh maint_low doors_2 persons_2 lug_boot_small safety_med 
unacc	326	buying_vhigh maint_low doors_2 persons_2 lug_boot_small safety_high 
unacc	327	buying_vhigh maint_low doors_2 persons_2 lug_boot_med safety_low 
unacc	328	buying_vhigh maint_low doors_2 persons_2 lug_boot_med safety_med 
unacc	329	buying_vhigh maint_low doors_2 persons_2 lug_boot_med safety_high 
unacc	330	buying_vhigh maint_low doors_2 persons_2 lug_boot_big safety_low 
unacc	331	buying_vhigh maint_low doors_2 persons_2 lug_boot_big safety_med 
unacc	332	buying_vhigh maint_low doors_2 persons_2 lug_boot_big safety_high 
unacc	333	buying_vhigh maint_low doors_2 persons_4 lug_boot_small safety_low 
unacc	334	buying_vhigh maint_low doors_2 persons_4 lug_boot_small safety_med 
acc	335	buying_vhigh maint_low doors_2 persons_4 lug_boot_small safety_high 
unacc	336	buying_vhigh maint_low doors_2 persons_4 lug_boot_med safety_low 
unacc	337	buying_vhigh maint_low doors_2 persons_4 lug_boot_med safety_med 
acc	338	buying_vhigh maint_low doors_2 persons_4 lug_boot_med safety_high 
unacc	339	buying_vhigh maint_low doors_2 persons_4 lug_boot_big safety_low 
acc	340	buying_vhigh maint_low doors_2 persons_4 lug_boot_big safety_med 
acc	341	buying_vhigh maint_low doors_2 persons_4 lug_boot_big safety_high 
unacc	342	buying_vhigh maint_low doors_2 persons_more lug_boot_small safety_low 
unacc	343	buying_vhigh maint_low doors_2 persons_more lug_boot_small safety_med 
unacc	344	buying_vhigh maint_low doors_2 persons_more lug_boot_small safety_high 
